//X,Y,Z,M3C2 distance,R,G,B,Nx,Ny,Nz
47455.926,36023.930,2046.682,1.778,20,13,19,-0.138114,0.933978,0.329559
47454.508,36024.977,2044.535,1.887,18,14,18,-0.237908,0.933330,0.268878
47459.441,36022.270,2050.344,1.383,22,16,22,0.004140,0.636234,0.771485
47458.398,36022.332,2050.117,1.440,25,20,25,-0.297640,0.508665,0.807880
47455.324,36024.309,2045.941,1.812,18,11,15,-0.022915,0.874816,0.483912
47454.227,36025.020,2043.621,1.905,18,12,16,0.007895,0.986876,-0.161284
47452.527,36026.738,2038.390,1.680,18,11,15,-0.489219,0.764098,0.420499
47455.305,36024.473,2042.465,1.899,18,13,19,0.139856,0.940976,0.308227
47454.668,36024.645,2042.325,1.906,18,12,18,0.132901,0.985384,0.106560
47460.441,36021.148,2051.196,1.133,23,19,27,0.033768,0.288905,0.956762
47456.063,36024.496,2042.616,1.898,18,13,18,-0.351550,0.935305,0.040214
47455.555,36024.398,2042.654,1.905,17,12,19,0.119056,0.992858,-0.007646
47458.070,36023.305,2049.343,1.565,27,22,27,-0.131626,0.481663,0.866415
47452.012,36027.242,2035.912,1.473,18,12,17,-0.258195,0.733401,0.628855
47451.855,36026.906,2036.636,1.519,16,10,14,-0.472522,0.875929,0.097325
47455.664,36024.672,2042.047,1.899,17,12,17,-0.156252,0.726650,0.669003
47455.820,36024.418,2045.652,1.842,20,14,18,0.036100,0.902494,0.429186
47455.625,36024.715,2044.970,1.902,19,13,17,0.156539,0.929535,0.333857
47452.219,36027.109,2036.423,1.463,17,11,15,-0.385810,0.896312,0.218577
47452.273,36027.387,2035.783,1.463,18,12,17,0.038110,0.760793,0.647874
47453.543,36026.375,2039.932,1.708,19,16,25,-0.386187,0.764226,0.516545
47455.441,36024.930,2044.121,1.885,19,13,17,0.130547,0.982149,-0.135427
47454.926,36025.000,2044.574,1.885,19,13,17,0.119009,0.984526,0.128626
47461.523,36020.672,2051.160,0.936,28,25,34,0.099939,0.273860,0.956563
47456.453,36024.676,2042.933,1.882,18,12,18,-0.472216,0.880473,0.042186
47447.605,36029.773,2024.463,0.603,18,13,18,-0.610436,0.579999,0.539416
47447.031,36030.141,2023.482,0.223,19,14,19,-0.737583,0.395896,0.547027
47447.395,36029.910,2024.161,0.406,18,13,19,-0.623342,0.439515,0.646739
47459.867,36022.406,2050.166,1.358,23,18,24,0.032424,0.680904,0.731655
47458.059,36023.715,2049.089,1.574,25,20,24,-0.064507,0.635036,0.769784
47450.633,36028.375,2032.507,1.170,16,9,11,-0.601516,0.611625,0.513900
47456.074,36024.766,2043.743,1.894,18,13,17,0.031853,0.980354,-0.194655
47455.648,36024.703,2043.477,1.905,18,11,16,0.072149,0.940557,-0.331884
47459.996,36022.641,2049.974,1.246,26,22,28,-0.037841,0.598448,0.800267
47453.738,36027.109,2035.508,1.432,16,13,20,0.139458,0.985741,0.094164
47451.324,36027.930,2034.190,1.282,17,10,12,-0.593356,0.726658,0.346260
47456.133,36024.813,2044.147,1.909,19,13,18,0.091885,0.995600,0.018377
47456.641,36024.582,2045.237,1.869,23,18,22,-0.022652,0.974020,0.225324
47464.398,36019.797,2051.368,0.551,36,32,41,-0.119778,0.424156,0.897633
47456.668,36024.855,2044.120,1.873,19,13,16,-0.176625,0.982700,0.055714
47453.391,36027.207,2035.502,1.432,17,14,20,0.333481,0.768457,0.546136
47453.262,36027.492,2035.301,1.405,17,13,19,0.385197,0.552388,0.739250
47453.605,36027.207,2035.811,1.432,17,12,18,-0.132211,0.891356,-0.433594
47452.637,36027.258,2035.962,1.443,17,12,17,0.104979,0.970104,0.218811
47452.613,36027.262,2036.370,1.443,18,11,15,-0.347484,0.931582,-0.106814
47456.617,36024.797,2043.468,1.878,19,13,17,-0.301520,0.947065,-0.110247
47454.063,36027.238,2035.066,1.381,16,13,20,0.323105,0.686801,0.651081
47464.352,36020.375,2051.089,0.620,28,26,35,0.009060,0.397337,0.917628
47450.383,36028.719,2031.937,1.172,16,9,11,-0.659839,0.502015,0.559100
47454.102,36027.074,2035.421,1.410,16,12,19,-0.269135,0.904471,-0.330904
47449.125,36029.637,2029.189,1.050,17,9,11,-0.697537,0.588185,0.409244
47465.848,36019.395,2051.890,0.370,35,34,46,-0.053446,0.464572,0.883921
47454.270,36027.289,2035.591,1.423,17,12,18,-0.453112,0.627000,-0.633688
47453.453,36027.605,2036.424,1.443,18,11,16,-0.395653,0.730562,-0.556541
47452.871,36027.484,2036.921,1.471,17,11,14,-0.529364,0.845571,-0.069170
47452.512,36027.816,2035.368,1.376,18,12,18,0.138082,0.583508,0.800282
47452.203,36028.012,2035.185,1.394,17,12,19,-0.261810,0.696574,0.668012
47449.086,36029.938,2028.551,0.987,16,9,12,-0.698823,0.650629,0.297201
47449.055,36030.172,2027.742,1.028,17,10,13,-0.634772,0.771099,0.049703
47447.566,36030.961,2023.642,0.374,19,14,19,-0.719167,0.453424,0.526503
47447.512,36030.719,2023.714,0.378,19,13,19,-0.682018,0.409875,0.605685
47448.465,36029.680,2026.705,0.941,18,13,17,-0.645096,0.760549,0.073601
47454.488,36027.273,2035.335,1.423,16,11,18,-0.566697,0.724386,-0.392581
47449.781,36029.750,2030.101,1.144,16,8,11,-0.702554,0.532339,0.472263
47456.832,36025.262,2042.064,1.779,20,18,22,-0.519299,0.771668,0.367230
47455.039,36026.828,2040.182,1.641,20,19,36,-0.120461,0.706405,0.697482
47458.230,36024.816,2046.560,1.688,19,13,18,-0.105910,0.965949,0.236064
47464.836,36020.227,2051.150,0.493,34,33,45,-0.142096,0.505392,0.851110
47450.543,36030.063,2030.843,1.253,17,8,12,-0.667613,0.577260,0.470174
47450.848,36029.754,2031.579,1.179,16,9,11,-0.669528,0.521863,0.528575
47452.125,36029.348,2033.064,1.277,17,10,13,-0.300799,0.696503,0.651463
47463.293,36021.426,2050.730,0.586,23,17,24,0.103713,0.343466,0.933421
47461.035,36022.738,2049.987,1.041,27,24,30,-0.009687,0.626857,0.779074
47460.305,36023.543,2049.369,1.170,50,49,64,-0.031743,0.545150,0.837737
47455.230,36028.105,2035.652,1.348,18,13,20,-0.485171,0.642977,-0.592613
47454.020,36027.840,2036.220,1.404,17,12,17,-0.477756,0.561572,-0.675563
47452.887,36028.254,2035.032,1.348,17,11,15,0.222917,0.435362,0.872220
47449.398,36030.383,2028.063,1.028,16,9,11,-0.499263,0.858963,0.113665
47449.492,36030.469,2027.472,1.028,17,10,14,-0.463595,0.885044,-0.042145
47466.109,36019.730,2051.695,0.370,40,39,52,0.081879,0.570283,0.817357
47449.992,36030.066,2029.999,1.156,16,9,11,-0.685729,0.575612,0.445474
47451.438,36030.012,2032.008,1.166,16,9,11,-0.576090,0.562575,0.592984
47454.137,36027.523,2034.813,1.398,16,14,20,0.341698,0.478377,0.808949
47454.258,36027.676,2038.737,1.436,17,10,15,-0.514256,0.642399,0.568211
47454.598,36027.801,2034.607,1.353,15,13,20,0.045266,0.484213,0.873778
47450.461,36030.672,2029.361,1.162,16,8,10,-0.414854,0.881751,0.224527
47457.602,36025.750,2042.016,1.567,23,20,27,-0.483171,0.819974,0.306900
47455.926,36026.500,2040.510,1.707,21,18,23,-0.157906,0.597034,0.786521
47453.820,36027.945,2038.073,1.453,16,10,12,-0.552915,0.667195,0.499136
47466.926,36019.488,2051.713,0.254,50,46,60,0.122433,0.485410,0.865672
47462.418,36022.574,2050.112,0.818,30,28,37,-0.055292,0.588367,0.806701
47460.895,36023.680,2049.315,1.170,44,42,54,-0.060134,0.516030,0.854457
47452.457,36028.535,2034.716,1.348,16,10,12,-0.448607,0.774867,0.445345
47454.320,36028.434,2036.399,1.379,18,12,16,-0.509413,0.496052,-0.703158
47453.406,36027.848,2036.811,1.443,18,10,15,-0.616087,0.656157,-0.435769
47453.059,36028.730,2034.769,1.348,17,11,14,0.286796,0.457324,0.841786
47452.477,36029.563,2032.975,1.288,16,11,13,-0.169244,0.708997,0.684602
47446.859,36032.418,2019.190,0.379,19,14,21,-0.824110,0.417612,0.382679
47447.832,36032.855,2020.537,0.358,19,14,21,-0.807824,0.487233,0.331700
47451.344,36030.191,2031.677,1.177,16,9,12,-0.572584,0.663257,0.481911
47450.707,36030.355,2030.654,1.244,17,10,12,-0.557755,0.716641,0.418730
47458.219,36026.000,2043.233,1.543,21,14,18,-0.583745,0.800607,0.135167
47458.441,36025.680,2044.270,1.526,24,18,22,-0.111105,0.849884,0.515125
47454.102,36028.340,2037.794,1.453,16,10,13,-0.569967,0.736548,0.364191
47458.758,36026.336,2043.216,1.433,19,12,15,-0.440608,0.835745,0.327712
47464.723,36022.125,2050.346,0.188,28,23,28,0.003824,0.375998,0.926612
47460.629,36024.426,2048.718,1.174,41,38,51,-0.072924,0.807879,0.584819
47455.395,36028.023,2035.324,1.348,17,13,20,-0.599543,0.769956,-0.218438
47454.184,36028.098,2034.591,1.362,15,14,21,0.231321,0.353528,0.906371
47452.047,36029.875,2032.536,1.236,17,11,14,-0.312272,0.690882,0.652050
47451.594,36030.207,2031.909,1.177,16,10,13,-0.394077,0.697466,0.598535
47448.105,36032.445,2022.950,0.415,17,13,19,-0.675382,0.629146,0.384753
47448.137,36032.152,2023.387,0.415,18,14,19,-0.688417,0.494119,0.530969
47448.852,36032.109,2023.802,0.512,18,15,25,-0.179241,0.546759,0.817880
47448.449,36032.059,2023.699,0.512,19,15,24,-0.405521,0.486951,0.773584
47451.020,36031.133,2028.161,1.145,16,9,11,-0.423792,0.899334,0.107696
47460.684,36024.523,2048.542,1.174,38,36,47,-0.055727,0.942169,0.330472
47455.973,36027.742,2039.560,1.228,19,15,19,-0.020842,0.615537,0.787832
47455.566,36028.242,2039.143,1.220,20,15,19,-0.082954,0.653449,0.752412
47459.824,36025.141,2045.102,1.268,18,12,15,0.011396,0.938282,0.345683
47460.180,36025.070,2045.317,1.214,18,12,17,-0.089918,0.952609,0.290604
47467.496,36020.445,2051.047,0.031,41,37,45,0.012098,0.493350,0.869747
47468.531,36020.367,2051.128,-0.098,61,64,78,-0.074727,0.511813,0.855841
47462.938,36022.938,2049.959,0.665,27,23,30,-0.154854,0.511755,0.845060
47455.488,36028.055,2034.841,1.329,16,12,19,-0.533526,0.823715,0.191948
47455.266,36028.215,2034.417,1.339,17,12,19,-0.169244,0.684602,0.708997
47453.789,36028.906,2034.319,1.322,17,10,13,0.287999,0.583955,0.758982
47455.531,36028.504,2035.852,1.352,20,16,22,-0.322677,0.627517,-0.708592
47454.828,36028.781,2036.363,1.352,20,15,19,-0.332032,0.584701,-0.740189
47452.965,36029.801,2032.799,1.275,16,10,13,-0.103575,0.797967,0.593734
47448.477,36032.809,2022.792,0.432,18,12,17,-0.475803,0.781096,0.404351
47448.414,36032.391,2023.379,0.415,18,13,19,-0.429093,0.707424,0.561632
47456.695,36027.289,2039.809,1.322,31,29,39,0.280143,0.686750,0.670742
47453.207,36028.906,2034.588,1.316,17,11,14,0.155164,0.769792,0.619148
47451.266,36031.211,2024.060,0.953,17,11,17,0.218051,0.879622,0.422752
47451.195,36030.930,2025.155,1.065,17,12,17,-0.057963,0.998024,-0.024239
47446.516,36033.734,2016.504,0.208,18,14,20,-0.682709,0.676314,0.276601
47446.973,36033.457,2017.846,0.332,19,15,21,-0.817274,0.494129,0.296478
47447.023,36033.273,2018.488,0.461,18,14,20,-0.834985,0.486174,0.257749
47450.363,36030.867,2027.252,1.111,17,10,12,-0.451947,0.891965,0.011928
47446.723,36032.688,2018.779,0.309,19,15,21,-0.785947,0.512714,0.345560
47460.785,36025.246,2045.082,1.119,18,12,17,-0.177367,0.915216,0.361830
47451.938,36030.926,2030.594,1.310,17,10,13,-0.282031,0.928292,0.242348
47457.984,36026.820,2040.328,1.315,21,17,21,-0.036926,0.865709,0.499184
47457.531,36027.668,2038.968,1.165,26,24,32,-0.026460,0.795185,0.605789
47456.469,36027.895,2039.338,1.166,27,24,32,0.326112,0.666826,0.670071
47459.316,36026.281,2043.589,1.370,19,11,14,-0.073222,0.791083,0.607311
47456.926,36027.598,2039.328,1.223,32,31,42,0.353646,0.734997,0.578545
47468.945,36019.488,2051.818,-0.016,63,60,74,-0.066647,0.554448,0.829545
47457.254,36027.738,2038.899,1.125,29,27,36,0.183343,0.810648,0.556089
47454.996,36029.070,2036.518,1.352,21,16,20,-0.402039,0.673373,-0.620430
47456.223,36028.125,2039.208,1.166,25,21,27,0.120418,0.682369,0.721022
47454.688,36029.039,2017.335,-0.066,16,10,12,0.460970,0.839679,-0.287136
47454.441,36029.164,2017.140,-0.172,16,10,11,0.414875,0.849950,0.324752
47454.348,36029.316,2017.447,-0.066,17,12,16,0.632019,0.681267,-0.369362
47468.262,36019.875,2051.455,0.014,55,54,71,-0.102272,0.528643,0.842660
47466.426,36020.980,2050.852,-0.011,41,37,47,0.041744,0.437643,0.898179
47465.645,36021.457,2050.641,0.066,36,31,39,-0.024812,0.395688,0.918050
47465.566,36022.453,2050.252,0.070,28,22,29,-0.032368,0.363818,0.930908
47453.637,36030.059,2032.507,1.283,17,11,13,-0.020513,0.846511,0.531976
47453.168,36030.418,2032.000,1.283,17,10,13,0.031978,0.816126,0.576989
47455.832,36028.508,2034.232,1.304,17,12,17,-0.306572,0.822243,0.479511
47455.961,36028.340,2034.951,1.301,18,13,20,-0.518078,0.853223,-0.060047
47455.875,36028.367,2035.307,1.318,18,15,21,-0.494339,0.805885,-0.325851
47455.645,36028.855,2033.803,1.302,17,12,17,0.113877,0.655163,0.746856
47454.926,36028.914,2033.926,1.313,17,11,15,0.208559,0.597870,0.773986
47455.609,36028.848,2036.190,1.352,24,20,26,-0.169213,0.714963,-0.678376
47450.777,36031.859,2023.455,0.749,16,11,16,0.389624,0.715133,0.580326
47449.926,36032.121,2023.754,0.683,18,13,18,0.314607,0.601786,0.734082
47451.273,36031.363,2027.021,1.251,17,10,13,-0.487412,0.871849,-0.048055
47448.789,36032.395,2023.548,0.512,18,12,19,-0.186343,0.709951,0.679151
47448.805,36033.125,2022.422,0.490,17,12,18,-0.397663,0.888460,0.229137
47456.633,36027.969,2039.135,1.166,32,29,40,0.476856,0.674291,0.563861
47457.066,36027.922,2038.746,1.128,33,32,43,0.455505,0.679085,0.575638
47464.508,36023.754,2046.335,0.465,18,12,14,0.586150,0.804320,0.097449
47464.105,36024.066,2046.542,0.465,17,11,14,0.583230,0.812109,-0.017924
47458.492,36027.750,2039.210,1.127,21,14,20,-0.188689,0.765493,0.615156
47455.383,36029.063,2037.463,1.309,29,23,28,-0.188668,0.940587,0.282314
47455.246,36028.914,2037.913,1.229,20,15,19,-0.264443,0.885960,0.380978
47455.465,36029.234,2036.997,1.309,26,22,26,-0.179389,0.950896,0.252223
47460.266,36025.594,2044.376,1.245,17,9,13,-0.149495,0.696134,0.702174
47459.141,36026.625,2043.043,1.119,24,18,21,-0.221749,0.876578,0.427127
47455.688,36028.504,2038.850,1.169,24,20,25,-0.034607,0.834733,0.549567
47463.531,36024.555,2046.371,0.675,18,11,14,0.547459,0.722778,0.421758
47464.648,36023.719,2046.193,0.472,18,11,14,0.450206,0.654389,0.607527
47462.477,36024.957,2046.704,0.967,18,13,17,0.231613,0.966119,0.113887
47454.957,36029.160,2036.699,1.352,18,13,16,-0.361432,0.886334,-0.289446
47464.422,36024.156,2045.997,0.527,17,10,12,0.294334,0.372823,0.879983
47462.070,36024.840,2047.794,0.932,18,11,16,-0.078042,0.958253,0.275066
47454.848,36029.012,2017.364,-0.066,16,10,12,0.165637,0.969426,-0.181045
47454.918,36029.051,2017.351,-0.172,16,10,12,-0.585252,-0.081964,0.806698
47454.078,36029.449,2017.094,-0.014,16,9,12,0.853906,0.520412,0.004034
47455.262,36029.188,2018.315,-0.092,25,25,41,0.285505,0.900893,-0.326925
47454.781,36029.262,2017.965,-0.066,22,22,35,0.465991,0.791702,-0.395045
47454.746,36029.395,2018.068,-0.066,21,18,29,0.714672,0.322494,-0.620679
47454.289,36029.492,2017.526,-0.014,17,12,17,0.811002,0.144343,-0.566957
47467.836,36021.063,2050.780,-0.064,44,40,48,-0.050829,0.345379,0.937086
47464.332,36023.949,2046.650,0.465,18,11,14,0.419341,0.817955,-0.393830
47464.031,36024.309,2046.143,0.527,18,10,13,0.495679,0.556169,0.667067
47463.398,36024.609,2046.973,0.679,18,12,14,0.425330,0.852207,-0.304691
47456.898,36029.031,2037.304,1.058,25,22,30,0.197132,0.907957,0.369802
47456.363,36028.574,2034.682,1.250,16,13,20,-0.531706,0.836374,0.133293
47454.941,36029.363,2033.521,1.317,17,11,13,0.165921,0.683471,0.710871
47454.180,36030.305,2031.848,1.263,17,11,14,0.296961,0.881838,0.366302
47454.680,36030.098,2032.139,1.262,16,10,13,0.148368,0.972634,0.178802
47456.367,36028.891,2035.937,1.129,21,18,27,-0.462998,0.827118,-0.318605
47449.121,36033.430,2021.527,0.470,19,15,22,-0.135155,0.894865,0.425381
47450.441,36032.285,2023.212,0.749,17,13,18,0.470437,0.661291,0.584280
47449.672,36032.352,2023.638,0.589,17,12,19,0.192604,0.667179,0.719567
47451.691,36031.586,2027.533,1.251,17,10,12,-0.483092,0.872908,0.068218
47451.746,36031.359,2026.113,1.217,17,11,15,-0.458265,0.785367,-0.416163
47451.625,36031.504,2026.458,1.218,17,10,14,-0.525781,0.809733,-0.260550
47448.410,36033.688,2020.547,0.431,18,14,22,-0.613672,0.617035,0.492619
47465.055,36023.785,2046.225,0.354,18,11,14,-0.614946,0.614946,0.493642
47464.762,36024.055,2045.938,0.472,17,11,11,0.122059,0.357949,0.925729
47453.707,36030.547,2031.722,1.274,17,10,12,0.194339,0.791128,0.579956
47453.137,36031.234,2030.625,1.288,17,11,13,-0.161997,0.960126,0.227849
47455.277,36029.164,2036.518,1.352,23,18,22,-0.176214,0.672678,-0.718647
47455.734,36029.070,2037.786,1.133,27,24,29,-0.144249,0.917310,0.371126
47456.457,36028.789,2038.274,1.106,27,24,29,0.392780,0.721467,0.570271
47464.914,36023.988,2045.976,0.369,18,10,13,-0.499786,0.417854,0.758691
47464.902,36023.648,2046.361,0.290,19,12,15,-0.247419,0.837535,-0.487154
47453.176,36031.371,2029.824,1.301,17,10,13,-0.051618,0.978339,0.200469
47453.625,36030.938,2031.273,1.257,17,10,12,0.063808,0.818162,0.571437
47456.023,36029.258,2036.844,1.123,29,26,31,0.107817,0.986943,-0.119665
47464.070,36024.441,2049.313,0.386,22,17,23,-0.221149,0.579935,0.784072
47455.301,36029.266,2036.669,1.352,24,20,24,-0.051488,0.995809,-0.075589
47460.289,36026.785,2043.158,0.986,35,33,42,-0.092972,0.842472,0.530657
47456.457,36028.957,2038.065,1.092,26,24,29,0.278565,0.903494,0.325730
47467.313,36022.098,2050.493,-0.101,35,30,35,-0.153148,0.145677,0.977407
47455.680,36029.145,2018.457,-0.092,18,13,19,0.066908,0.976857,-0.203157
47455.770,36029.223,2018.685,-0.092,21,17,27,0.134846,0.801670,-0.582359
47464.254,36024.215,2047.008,0.465,18,11,14,0.188934,0.757273,-0.625173
47455.195,36029.383,2018.511,-0.092,21,19,29,0.582523,-0.327568,-0.743886
47454.359,36029.332,2017.125,-0.014,16,10,11,-0.478613,-0.423074,0.769375
47454.230,36029.535,2017.187,-0.014,17,12,15,-0.387498,-0.677710,0.624944
47454.617,36029.543,2017.878,-0.066,19,16,23,0.509225,-0.670564,-0.539476
47463.813,36024.902,2045.894,0.588,18,10,12,0.227594,0.349364,0.908926
47454.160,36029.563,2017.276,-0.014,17,12,16,0.313363,-0.940089,-0.134298
47462.965,36025.348,2045.817,0.769,17,12,16,0.052464,0.611130,0.789790
47456.520,36029.090,2036.365,1.086,24,20,28,-0.233578,0.951866,-0.198474
47457.176,36029.176,2037.048,1.051,23,18,24,-0.321978,0.844608,0.427748
47455.426,36030.184,2030.449,1.110,17,10,14,0.295568,0.877608,0.377417
47455.406,36030.004,2031.526,1.137,18,11,15,0.106085,0.994140,0.020780
47454.480,36029.953,2032.675,1.304,16,9,13,0.047771,0.941220,0.334398
47454.980,36030.648,2029.819,1.164,17,11,14,0.396758,0.851085,0.343857
47454.785,36030.484,2030.655,1.175,17,10,14,0.614318,0.746973,0.254255
47452.906,36031.590,2028.682,1.351,16,9,13,-0.088446,0.960090,0.265339
47455.555,36029.156,2036.512,1.352,28,25,30,0.046084,0.836498,-0.546028
47453.383,36031.359,2020.580,0.433,17,12,18,0.302316,0.903997,0.302316
47453.691,36031.105,2024.480,0.937,17,11,15,-0.026770,0.996907,-0.073885
47450.070,36032.867,2022.618,0.546,17,11,17,0.420462,0.872571,0.248660
47455.332,36029.273,2018.569,-0.092,22,17,26,0.460083,0.650808,-0.603964
47461.988,36025.352,2045.702,0.960,18,12,17,-0.196421,0.925582,0.323600
47455.273,36030.043,2031.068,1.152,18,11,15,0.286382,0.949723,0.126541
47454.703,36030.223,2031.520,1.219,18,11,15,0.393922,0.887439,0.239326
47450.102,36033.016,2021.938,0.506,18,14,20,0.538274,0.793993,0.282554
47449.379,36033.301,2021.855,0.470,18,14,20,0.080309,0.941322,0.327817
47450.031,36032.648,2023.170,0.534,17,13,19,0.421020,0.670636,0.610728
47449.824,36032.793,2023.073,0.534,17,12,19,0.219007,0.816300,0.534500
47456.305,36029.160,2036.635,1.086,25,21,29,0.023739,0.953295,-0.301106
47465.406,36024.047,2046.612,0.148,18,11,12,-0.538396,0.830457,-0.143080
47465.340,36024.152,2046.885,0.148,18,11,13,-0.160480,0.858346,-0.487328
47465.051,36024.453,2049.322,0.137,21,16,21,-0.037105,0.515354,0.856174
47464.387,36024.695,2049.128,0.386,21,14,19,-0.104563,0.734884,0.670084
47453.699,36031.590,2028.804,1.222,17,10,13,0.069401,0.962786,0.261202
47453.883,36031.469,2029.033,1.222,16,10,14,0.371727,0.870422,0.322775
47453.273,36031.156,2030.920,1.288,16,9,12,-0.124283,0.881411,0.455705
47465.020,36024.313,2045.901,0.369,18,11,12,-0.281079,0.213955,0.935531
47465.219,36023.367,2049.845,0.136,27,21,26,-0.035141,0.370937,0.927993
47465.332,36023.965,2046.371,0.231,18,11,13,-0.673829,0.647598,0.355769
47454.250,36031.098,2029.712,1.217,17,11,15,0.516993,0.846120,0.129612
47470.637,36020.133,2051.705,-0.257,59,55,69,-0.071749,0.510685,0.856769
47455.449,36029.090,2017.908,-0.279,25,29,52,-0.298155,0.928378,0.221850
47464.883,36024.371,2047.233,0.290,18,12,14,0.018079,0.771844,-0.635555
47456.238,36029.227,2018.410,-0.325,22,20,34,-0.628032,0.510171,0.587623
47463.879,36024.609,2047.305,0.465,19,13,16,0.202668,0.812195,-0.547051
47456.082,36029.172,2018.532,-0.325,20,17,27,-0.156004,0.972803,-0.171223
47455.371,36029.207,2017.765,-0.279,23,25,41,-0.578325,-0.252332,0.775802
47466.789,36022.668,2050.269,-0.055,37,32,37,-0.206746,0.222961,0.952651
47455.922,36029.293,2018.700,-0.325,21,18,28,-0.329629,-0.350896,-0.876480
47463.895,36025.461,2045.705,0.526,19,13,16,0.074968,0.263022,0.961873
47455.598,36029.391,2018.718,-0.092,21,18,28,0.120785,-0.534074,-0.836765
47455.320,36029.484,2018.479,-0.092,21,18,27,0.149804,-0.919823,-0.362609
47454.656,36029.586,2017.585,-0.172,18,14,20,-0.284566,-0.892434,0.350120
47454.762,36029.594,2017.857,-0.066,19,16,24,-0.026140,-0.998550,-0.047052
47457.270,36029.527,2036.470,1.030,22,18,25,-0.771236,0.560463,0.301788
47456.785,36029.445,2033.543,1.224,18,12,17,-0.611438,0.604700,0.510374
47454.113,36031.113,2030.470,1.230,17,10,14,0.516550,0.843257,0.148637
47454.367,36030.445,2031.421,1.219,18,9,13,0.482715,0.760890,0.433626
