//X,Y,Z,M3C2 distance,R,G,B,Nx,Ny,Nz
47549.152,36062.590,2042.794,-0.156,48,42,44,-0.619808,0.701577,0.351606
47546.223,36069.758,2011.686,-0.480,20,18,21,-0.681169,0.655158,0.326766
47546.465,36068.980,2013.721,-0.203,25,23,26,-0.359863,0.868266,0.341487
47546.121,36068.617,2015.407,0.063,18,14,18,-0.181052,0.960764,0.210126
47546.668,36067.180,2020.922,0.353,37,33,37,-0.236547,0.971406,0.020413
47546.645,36067.254,2020.477,0.265,35,32,35,-0.213528,0.973837,0.077759
47546.230,36067.508,2024.752,0.383,27,24,27,-0.426629,0.903055,0.049796
47547.586,36066.770,2028.051,0.404,30,27,30,-0.332576,0.827501,0.452367
47547.434,36065.438,2032.979,0.201,35,32,33,-0.553441,0.803184,0.220452
47547.730,36065.301,2033.665,0.167,35,32,34,-0.523156,0.798169,0.298721
47547.660,36064.977,2034.774,0.100,48,42,44,-0.465033,0.814205,0.347584
47549.426,36061.793,2043.970,-0.149,45,39,40,-0.536028,0.590138,0.603665
47545.203,36069.652,2009.548,-0.597,22,19,22,-0.690905,0.658695,0.297943
47545.508,36069.848,2009.962,-0.515,20,18,20,-0.708592,0.627517,0.322677
47547.367,36065.688,2029.712,0.356,37,32,35,-0.409950,0.872846,0.264728
47547.723,36064.785,2035.392,0.049,52,47,49,-0.444274,0.803542,0.396158
47548.188,36063.910,2037.027,-0.036,49,43,45,-0.341546,0.746221,0.571402
47549.473,36060.730,2044.625,-0.159,52,45,46,-0.484299,0.500942,0.717295
47549.363,36061.234,2044.339,-0.152,50,44,44,-0.508995,0.535873,0.673620
47549.496,36059.984,2045.119,-0.108,56,48,49,-0.467536,0.457693,0.756259
47549.871,36059.184,2045.756,-0.014,56,47,49,-0.475393,0.485332,0.733795
47551.164,36056.262,2048.972,0.174,95,83,85,-0.357194,0.488539,0.796079
47545.797,36068.898,2014.272,0.091,24,20,23,-0.241853,0.946917,0.211792
47545.215,36068.434,2015.510,0.059,18,14,18,-0.141896,0.975691,0.167010
47546.598,36068.461,2016.291,0.034,18,13,17,-0.170258,0.965659,0.196251
47545.121,36068.957,2011.722,-0.153,22,20,22,-0.485012,0.851398,0.199711
47545.660,36067.277,2022.138,0.427,25,23,25,0.273924,-0.961751,0.001207
47545.828,36067.211,2025.379,0.380,25,22,24,-0.407664,0.899723,0.155914
47545.563,36066.301,2027.449,0.330,32,28,32,-0.312598,0.870699,0.379692
47546.336,36065.668,2029.336,0.315,43,38,41,-0.296031,0.885088,0.359144
47548.500,36061.234,2043.252,-0.180,46,41,42,-0.742880,0.532971,0.405058
47549.129,36058.855,2045.375,-0.063,54,46,48,-0.573826,0.440765,0.690254
47549.664,36058.098,2046.284,0.042,45,37,39,-0.470406,0.560804,0.681335
47545.789,36067.262,2023.530,0.424,29,26,29,0.390709,-0.920308,0.019471
47545.477,36067.094,2024.135,0.370,28,26,29,-0.421496,0.905881,0.041481
47545.641,36065.664,2028.621,0.230,37,33,36,-0.249307,0.885265,0.392622
47547.086,36065.305,2030.658,0.270,38,33,35,-0.426775,0.884348,0.189189
47546.520,36065.207,2030.501,0.191,40,35,37,-0.344563,0.904662,0.250725
47547.539,36064.418,2035.984,-0.038,44,39,41,-0.448607,0.774867,0.445345
47547.297,36064.059,2036.295,-0.038,44,38,40,-0.433070,0.769720,0.469022
47547.734,36062.641,2038.120,-0.163,32,27,30,-0.353258,0.772650,0.527467
47548.625,36062.191,2039.640,-0.181,28,24,27,-0.533877,0.813893,0.229244
47548.684,36062.023,2041.579,-0.170,47,42,44,-0.702295,0.699300,0.133271
47548.105,36061.102,2042.086,-0.174,44,39,41,-0.756891,0.577670,0.305637
47548.922,36058.359,2045.519,-0.034,49,43,43,-0.538419,0.548546,0.639689
47550.828,36057.176,2047.902,0.140,63,54,55,-0.390384,0.597931,0.700056
47545.316,36066.391,2026.942,0.314,35,31,34,-0.358694,0.871551,0.334272
47545.930,36065.191,2029.966,0.185,44,38,41,-0.269769,0.900703,0.340528
47545.844,36064.922,2030.806,0.129,43,37,39,-0.327149,0.905160,0.271401
47546.707,36064.949,2033.017,0.062,40,34,35,-0.526468,0.816721,0.236216
47546.945,36064.129,2034.985,0.024,43,38,40,-0.477670,0.796117,0.371521
47547.098,36063.445,2036.693,-0.089,42,36,38,-0.400146,0.756194,0.517740
47548.617,36061.031,2043.726,-0.170,49,43,44,-0.678520,0.527737,0.510984
47548.898,36061.199,2044.000,-0.170,50,44,45,-0.606486,0.522017,0.599728
47548.785,36059.758,2044.935,-0.112,58,51,52,-0.618578,0.428503,0.658594
47549.711,36056.238,2048.184,0.185,65,56,58,-0.355443,0.546960,0.757954
47537.836,36085.172,2006.192,-1.626,60,50,49,-0.488158,0.704746,0.514815
47545.008,36067.078,2021.806,0.366,21,18,21,-0.292836,0.953331,0.073532
47545.262,36067.129,2022.500,0.404,23,21,23,-0.326752,0.944658,0.029242
47544.484,36066.172,2026.785,0.237,37,32,35,-0.379511,0.883525,0.274508
47546.840,36064.082,2035.428,-0.066,46,41,42,-0.472815,0.789101,0.392130
47548.332,36061.887,2041.003,-0.181,38,33,35,-0.686544,0.710793,0.153071
47549.875,36055.926,2048.481,0.244,71,61,63,-0.341591,0.517999,0.784215
47550.223,36055.250,2048.937,0.296,107,96,99,-0.314722,0.426347,0.848044
47544.180,36069.586,2007.699,-0.847,24,19,22,-0.472590,0.745935,0.469297
47544.602,36068.426,2014.425,0.143,19,17,20,-0.208850,0.970837,0.117716
47544.844,36068.035,2017.748,0.385,16,14,16,-0.131183,0.962442,0.237688
47544.977,36067.199,2020.993,0.393,33,29,32,-0.268333,0.946657,0.178435
47545.598,36067.172,2024.868,0.380,26,23,26,-0.441361,0.892468,0.093284
47547.027,36062.957,2037.317,-0.141,44,39,40,-0.366824,0.748321,0.552681
47547.715,36061.570,2040.036,-0.213,33,29,31,-0.536849,0.760671,0.364928
47547.641,36061.305,2040.392,-0.213,38,33,35,-0.569317,0.744492,0.348727
47547.953,36060.695,2042.629,-0.176,40,35,37,-0.748321,0.552681,0.366824
47548.379,36060.074,2044.117,-0.149,49,43,44,-0.733295,0.410316,0.542144
47537.352,36085.348,2005.567,-1.558,69,58,58,-0.504921,0.745047,0.435844
47546.004,36063.609,2035.609,-0.132,37,32,33,-0.417832,0.830934,0.367377
47546.508,36063.551,2035.941,-0.123,35,31,32,-0.423093,0.799533,0.426310
47546.008,36062.875,2036.186,-0.184,37,32,33,-0.339046,0.824750,0.452587
47546.555,36062.578,2037.581,-0.174,42,37,38,-0.325620,0.777960,0.537354
47547.109,36060.895,2040.405,-0.209,37,32,34,-0.504440,0.735986,0.451515
47548.121,36058.484,2044.831,-0.045,46,40,41,-0.652271,0.534289,0.537660
47542.602,36073.004,2004.118,-1.495,16,14,16,-0.676182,0.086166,0.731679
47543.574,36068.191,2010.472,-0.192,32,26,29,-0.414037,0.885538,0.210702
47544.023,36067.051,2020.985,0.302,24,21,24,-0.311318,0.919608,0.239586
47544.543,36066.625,2025.118,0.306,26,22,26,-0.438084,0.891663,0.114099
47545.352,36064.398,2031.739,0.027,40,34,37,-0.379044,0.872257,0.309020
47546.016,36064.234,2033.343,0.024,37,31,32,-0.504085,0.819334,0.273111
47546.016,36064.129,2034.000,0.005,32,27,29,-0.494850,0.830917,0.254362
47546.215,36064.305,2033.682,0.005,35,30,32,-0.512750,0.815102,0.269623
47545.859,36063.738,2035.091,-0.092,35,30,32,-0.438479,0.841068,0.316766
47547.504,36061.836,2039.043,-0.216,32,27,29,-0.405555,0.793337,0.454028
47547.914,36058.539,2044.448,-0.069,46,40,41,-0.655195,0.517082,0.550768
47537.133,36085.621,2004.527,-1.488,66,57,57,-0.527505,0.752879,0.393588
47543.680,36067.566,2018.729,0.384,19,17,20,-0.277876,0.912190,0.301154
47544.555,36065.875,2027.840,0.209,35,31,34,-0.280906,0.896224,0.343329
47544.633,36065.242,2029.298,0.132,38,34,37,-0.220263,0.902932,0.369050
47544.719,36065.590,2028.417,0.179,29,26,29,-0.246022,0.897170,0.366823
47544.742,36063.594,2032.936,-0.054,37,31,33,-0.376749,0.879082,0.292019
47545.734,36061.660,2038.362,-0.200,40,35,37,-0.232917,0.815982,0.529077
47546.680,36060.906,2040.050,-0.232,35,29,32,-0.400171,0.762776,0.507973
47546.754,36059.855,2041.414,-0.179,36,31,33,-0.411511,0.705683,0.576776
47548.246,36058.109,2045.270,-0.009,47,41,42,-0.603997,0.576927,0.549857
47548.211,36057.684,2045.720,0.036,49,42,43,-0.512859,0.667557,0.539763
47547.449,36056.891,2046.508,0.117,51,44,45,-0.383288,0.715581,0.583980
47543.527,36068.250,2014.339,0.198,24,20,23,-0.208768,0.974663,0.080295
47543.125,36067.969,2016.472,0.626,24,21,24,-0.243577,0.948452,0.202754
47543.730,36067.949,2017.746,0.441,23,20,23,-0.242093,0.930148,0.276071
47544.531,36066.559,2024.297,0.293,26,22,25,-0.438514,0.895011,0.081616
47536.449,36085.484,2004.171,-1.531,63,54,54,-0.565441,0.729337,0.385155
47543.512,36066.520,2020.879,0.288,26,23,26,-0.305695,0.919957,0.245417
47543.578,36065.875,2026.242,0.236,38,32,37,-0.391884,0.902913,0.176563
47544.094,36065.168,2028.974,0.070,33,29,31,-0.230948,0.907814,0.350053
47544.438,36064.547,2031.106,0.008,49,43,45,-0.259727,0.881271,0.394846
47543.066,36064.047,2031.163,-0.025,47,41,44,-0.222673,0.889219,0.399632
47545.043,36063.559,2034.410,-0.084,42,36,38,-0.386829,0.890744,0.238619
47545.543,36062.613,2036.801,-0.184,41,37,38,-0.279031,0.821503,0.497267
47544.902,36062.137,2037.422,-0.203,44,39,40,-0.175407,0.832060,0.526222
47547.348,36059.965,2042.326,-0.185,39,33,35,-0.636685,0.596368,0.488853
47547.652,36059.281,2043.293,-0.122,39,33,34,-0.706002,0.492365,0.509056
47547.344,36058.566,2043.063,-0.122,41,35,36,-0.578650,0.615765,0.534788
47547.641,36057.844,2044.994,0.005,46,39,41,-0.539140,0.692704,0.479050
47547.836,36056.273,2047.168,0.238,58,51,52,-0.352149,0.650248,0.673178
47548.637,36055.398,2048.492,0.311,64,56,57,-0.361252,0.492908,0.791542
47542.750,36067.391,2018.060,0.449,27,23,26,-0.312526,0.899068,0.306601
47542.633,36066.781,2019.024,0.356,23,20,21,-0.323076,0.894786,0.308188
47542.918,36066.672,2019.695,0.323,24,21,23,-0.323371,0.895605,0.305489
47543.359,36066.184,2021.534,0.279,30,26,28,-0.321595,0.928273,0.186778
47542.918,36066.074,2021.610,0.277,33,28,31,-0.314795,0.927445,0.201864
47545.484,36062.793,2036.207,-0.159,45,40,41,-0.294256,0.832946,0.468630
47546.652,36060.781,2040.306,-0.209,34,30,32,-0.431733,0.756764,0.490830
47546.590,36060.270,2040.865,-0.165,36,31,33,-0.405058,0.742880,0.532971
47546.152,36059.488,2041.812,-0.145,39,33,35,-0.275588,0.737558,0.616490
47546.602,36059.469,2042.026,-0.162,40,34,36,-0.329802,0.709967,0.622236
47546.992,36059.512,2042.306,-0.154,39,32,34,-0.502179,0.656696,0.562642
47546.633,36058.902,2042.640,-0.149,40,32,34,-0.376407,0.688710,0.619675
47547.305,36059.453,2042.691,-0.167,37,30,32,-0.631995,0.564582,0.530876
47547.352,36057.879,2044.102,-0.036,47,40,41,-0.541554,0.672332,0.504668
47548.402,36056.906,2046.893,0.174,52,46,47,-0.351923,0.689114,0.633461
47549.000,36054.328,2048.882,0.436,114,106,107,-0.338924,0.366529,0.866480
47540.379,36073.754,2001.893,-1.515,20,18,20,-0.745136,-0.029580,0.666256
47541.379,36070.398,2004.689,-1.245,32,27,29,-0.564922,0.694904,0.444939
47536.094,36084.477,2005.395,-1.338,75,65,63,-0.704746,0.514815,0.488158
47536.594,36084.672,2006.012,-1.539,75,63,62,-0.606901,0.589996,0.532518
47537.152,36084.262,2007.116,-1.182,81,67,67,-0.577876,0.418918,0.700405
47542.438,36066.934,2018.574,0.397,25,22,24,-0.323939,0.894190,0.309011
47542.836,36065.648,2025.931,0.221,32,27,30,-0.403193,0.901842,0.155293
47542.844,36065.523,2026.574,0.166,35,30,33,-0.393516,0.900907,0.183064
47543.664,36063.840,2031.796,-0.033,47,41,43,-0.220847,0.881905,0.416497
47544.738,36063.230,2033.737,-0.094,38,32,34,-0.345901,0.910342,0.227224
47545.066,36063.063,2035.701,-0.145,44,39,40,-0.309065,0.884981,0.348263
47547.551,36057.660,2045.212,0.026,46,39,41,-0.495254,0.727145,0.475377
47535.836,36084.957,2004.397,-1.465,72,62,63,-0.645458,0.668451,0.369537
47543.027,36065.711,2025.242,0.236,26,23,26,-0.398181,0.907516,0.133665
47543.305,36064.664,2029.849,0.013,39,34,37,-0.237538,0.895562,0.376224
47544.223,36063.648,2032.142,-0.036,41,35,37,-0.275332,0.880159,0.386668
47544.258,36063.457,2032.625,-0.036,41,35,37,-0.293682,0.901707,0.317295
47544.527,36063.023,2035.581,-0.157,44,39,41,-0.272984,0.917168,0.290316
47545.691,36061.293,2038.933,-0.214,39,34,35,-0.252562,0.816566,0.519069
47544.930,36059.535,2041.560,-0.148,46,39,41,-0.233989,0.727094,0.645433
47547.195,36058.012,2043.627,-0.056,46,40,41,-0.534289,0.652271,0.537660
47546.848,36057.922,2043.493,-0.013,47,41,43,-0.440375,0.709585,0.550053
47547.691,36055.324,2047.904,0.293,65,57,58,-0.398951,0.460328,0.793055
47548.098,36053.816,2048.656,0.484,108,101,103,-0.345010,0.379047,0.858657
47541.949,36067.973,2015.178,0.681,26,21,25,-0.311357,0.939508,0.142762
47541.914,36067.613,2016.603,0.643,32,27,30,-0.354147,0.900798,0.251283
47540.984,36067.285,2016.023,0.733,35,31,33,-0.344563,0.904662,0.250725
47542.141,36067.504,2017.256,0.543,33,29,31,-0.347189,0.899736,0.264454
47542.945,36066.133,2022.571,0.267,40,33,37,-0.336153,0.927560,0.163195
47543.629,36066.309,2023.027,0.264,43,36,38,-0.368712,0.919694,0.134963
47535.465,36084.301,2004.775,-0.945,80,70,70,-0.762288,0.473766,0.440979
47541.070,36067.473,2015.223,0.785,23,19,21,-0.298664,0.932450,0.203316
47542.523,36066.508,2019.697,0.356,27,23,25,-0.310312,0.904464,0.292664
47542.230,36065.098,2027.259,0.150,35,30,33,-0.367526,0.910950,0.187338
47543.234,36065.188,2028.408,0.092,35,31,34,-0.281899,0.917980,0.279008
47542.262,36064.715,2029.253,0.068,32,28,30,-0.331042,0.898117,0.289476
47545.758,36058.828,2042.373,-0.097,45,38,39,-0.241344,0.692485,0.679866
47542.137,36066.172,2020.998,0.270,32,28,30,-0.298750,0.927398,0.225124
47541.875,36066.094,2021.533,0.270,37,32,34,-0.296667,0.934570,0.196385
47544.246,36062.086,2037.251,-0.161,43,37,38,-0.187695,0.836367,0.515034
47545.102,36060.367,2040.265,-0.174,38,33,34,-0.174742,0.840854,0.512279
47544.152,36059.488,2041.293,-0.142,47,40,41,-0.275633,0.715372,0.642082
47545.707,36058.418,2042.712,-0.086,47,40,42,-0.268905,0.688971,0.673059
47540.641,36070.066,2004.160,-1.161,42,36,38,-0.494273,0.738930,0.457905
47540.570,36067.184,2015.739,0.695,41,35,38,-0.331893,0.907954,0.255865
47541.289,36066.887,2017.754,0.502,39,34,35,-0.363033,0.888909,0.279371
47542.063,36066.000,2022.685,0.260,38,33,36,-0.305031,0.939715,0.154567
47541.758,36065.918,2022.773,0.283,40,34,36,-0.320882,0.932086,0.168081
47542.133,36065.742,2023.399,0.255,42,38,40,-0.329256,0.932664,0.147408
47541.563,36064.941,2026.420,0.245,34,28,31,-0.362366,0.912361,0.190493
47543.309,36063.605,2032.035,-0.053,44,38,40,-0.189827,0.899865,0.392695
47544.172,36062.766,2036.371,-0.156,51,44,46,-0.218051,0.879622,0.422752
47546.969,36054.512,2048.046,0.327,64,57,57,-0.476866,0.418275,0.773075
47547.563,36053.711,2048.550,0.467,64,56,58,-0.392308,0.389157,0.833457
47547.902,36053.094,2048.868,0.544,109,102,104,-0.305363,0.400501,0.863917
47535.508,36083.328,2005.742,-0.918,79,68,66,-0.769061,0.225281,0.598159
47540.180,36070.500,2002.857,-1.113,46,41,43,-0.546248,0.657178,0.519356
47539.910,36070.238,2003.004,-1.113,38,33,35,-0.503424,0.687400,0.523494
47540.137,36067.281,2015.083,0.776,25,20,23,-0.264117,0.930766,0.252818
47540.051,36066.828,2016.211,0.617,50,44,46,-0.355888,0.887468,0.292820
47541.430,36066.211,2020.286,0.243,42,36,37,-0.264963,0.923789,0.276421
47541.582,36065.977,2021.744,0.250,36,32,34,-0.286765,0.937876,0.195333
47541.660,36064.824,2027.613,0.149,34,28,32,-0.381950,0.901867,0.201867
47543.855,36062.895,2033.725,-0.103,43,37,39,-0.212457,0.951319,0.223282
47543.461,36062.840,2035.506,-0.144,46,40,42,-0.253293,0.929686,0.267444
47544.203,36060.223,2040.390,-0.174,46,39,40,-0.192085,0.827328,0.527856
47544.313,36058.902,2042.309,-0.075,47,40,41,-0.312180,0.645389,0.697149
47546.102,36057.359,2044.324,0.022,53,46,46,-0.394670,0.777972,0.488872
47546.438,36056.398,2046.476,0.181,53,45,45,-0.446170,0.670090,0.593222
47545.594,36056.598,2045.451,0.073,65,58,57,-0.492684,0.703118,0.512725
47545.281,36056.184,2045.717,0.099,65,58,58,-0.572306,0.609447,0.548671
47534.020,36085.082,1988.455,-3.674,44,38,40,-0.796953,0.596626,0.094357
47534.578,36085.660,1988.837,-3.193,44,38,40,-0.791768,0.600804,0.110172
47534.465,36085.711,1987.965,-3.501,45,39,40,-0.776516,0.620919,0.107156
47540.977,36064.633,2026.627,0.220,34,29,31,-0.388550,0.895865,0.215535
47542.418,36064.855,2028.277,0.088,33,28,32,-0.341301,0.914455,0.217453
47543.867,36062.938,2034.124,-0.127,45,39,41,-0.245057,0.946001,0.212200
47543.445,36062.941,2034.895,-0.152,48,42,44,-0.247509,0.941640,0.228151
47544.824,36057.973,2042.938,-0.077,48,41,41,-0.337206,0.627170,0.702104
47545.672,36057.168,2044.464,0.034,53,46,45,-0.410366,0.763509,0.498652
47538.113,36072.840,1999.166,-1.421,42,37,37,-0.825795,0.251597,0.504738
47540.969,36065.609,2021.659,0.208,37,33,34,-0.357953,0.904380,0.232305
47540.949,36065.473,2022.220,0.241,39,34,35,-0.355127,0.908834,0.218874
47540.063,36064.902,2022.870,0.150,38,33,35,-0.461019,0.867190,0.188262
47542.691,36062.680,2035.024,-0.126,49,43,45,-0.276421,0.923789,0.264963
47543.367,36061.371,2038.009,-0.155,51,46,46,-0.219007,0.816300,0.534500
47544.309,36061.363,2038.294,-0.173,41,37,38,-0.185814,0.823324,0.536294
47543.688,36060.297,2039.961,-0.151,56,50,50,-0.234083,0.801464,0.550328
47546.605,36053.672,2048.119,0.483,60,52,53,-0.485905,0.430279,0.760760
47546.688,36053.129,2048.538,0.522,61,52,54,-0.442535,0.455598,0.772394
47538.395,36070.656,2001.307,-0.941,43,34,38,-0.518378,0.619689,0.589296
47539.609,36067.168,2014.707,0.794,26,22,25,-0.184854,0.943440,0.275227
47539.090,36066.824,2015.520,0.699,41,35,38,-0.215535,0.895865,0.388550
47541.676,36064.727,2028.014,0.149,33,28,32,-0.388303,0.895295,0.218329
47541.930,36063.512,2031.542,-0.029,49,43,46,-0.275577,0.903361,0.328629
47542.609,36062.863,2034.051,-0.092,48,43,44,-0.211187,0.942749,0.258117
47542.602,36062.309,2036.643,-0.114,49,42,42,-0.313468,0.853929,0.415383
47543.434,36062.004,2037.306,-0.145,46,40,41,-0.211458,0.832139,0.512670
47543.434,36059.328,2041.056,-0.127,50,43,44,-0.406789,0.655843,0.635919
47543.523,36058.039,2042.214,-0.068,48,41,41,-0.502630,0.476088,0.721597
47544.301,36057.590,2042.945,-0.046,49,42,42,-0.489573,0.533016,0.690081
47544.758,36057.453,2043.398,-0.023,49,42,42,-0.445841,0.622842,0.642879
47544.797,36056.742,2044.256,0.003,53,46,46,-0.582688,0.596200,0.552287
47545.832,36055.328,2046.861,0.262,56,47,47,-0.566709,0.440404,0.696337
47546.258,36052.730,2048.642,0.564,63,53,55,-0.448463,0.474747,0.757295
47537.813,36071.742,1999.357,-1.273,65,55,57,-0.729953,0.441945,0.521395
47538.902,36067.207,2014.466,0.792,30,26,28,-0.133729,0.941504,0.309332
47540.684,36066.574,2018.271,0.385,44,38,39,-0.357498,0.894486,0.268494
47540.031,36066.266,2018.192,0.357,45,39,40,-0.396709,0.887024,0.236243
47541.152,36066.582,2019.028,0.299,50,43,44,-0.318739,0.906277,0.277611
47540.512,36066.094,2019.661,0.237,49,42,44,-0.346055,0.906753,0.240925
47541.645,36065.359,2024.248,0.272,30,26,28,-0.359865,0.919967,0.155428
47541.531,36065.254,2025.154,0.257,34,30,33,-0.348438,0.925929,0.145761
47541.004,36064.285,2028.948,0.119,33,29,32,-0.466213,0.851939,0.238422
47541.398,36063.637,2030.708,-0.008,53,47,49,-0.397382,0.849306,0.347514
47542.164,36063.480,2032.128,-0.052,51,45,47,-0.221096,0.922898,0.315240
47541.766,36063.254,2032.630,-0.062,61,54,55,-0.288951,0.907922,0.303619
47541.859,36063.152,2032.993,-0.066,54,48,49,-0.267763,0.908638,0.320438
47542.641,36063.082,2033.333,-0.072,45,40,43,-0.200604,0.939378,0.278078
47541.395,36062.426,2034.454,-0.092,45,39,41,-0.425640,0.849732,0.311104
47541.309,36062.516,2033.841,-0.085,44,39,40,-0.399166,0.858437,0.322107
47542.949,36062.492,2036.010,-0.120,50,43,45,-0.289900,0.884721,0.365004
47542.816,36061.414,2037.698,-0.127,48,42,42,-0.281351,0.806330,0.520263
47543.738,36060.785,2039.129,-0.157,50,45,45,-0.194453,0.833585,0.517034
47543.816,36057.805,2042.488,-0.054,47,40,40,-0.521059,0.504305,0.688603
47543.773,36057.102,2042.850,-0.017,48,41,41,-0.611368,0.453920,0.648218
47544.383,36056.449,2044.112,0.026,56,49,49,-0.639689,0.538419,0.548546
47544.957,36056.305,2045.172,0.085,64,57,57,-0.600304,0.593540,0.536046
47545.016,36055.184,2046.171,0.200,59,51,52,-0.684038,0.387347,0.618106
47547.016,36050.949,2049.801,0.645,67,58,61,-0.301975,0.322801,0.897001
47533.426,36084.422,1987.946,-3.782,44,38,40,-0.823414,0.554305,0.121391
47533.727,36084.480,1989.954,-3.443,42,37,38,-0.832404,0.532679,0.152830
47534.047,36084.684,1990.879,-3.247,41,36,37,-0.833995,0.532871,0.143181
47532.793,36082.852,1989.280,-3.670,42,37,38,-0.891798,0.422128,0.162800
47532.973,36083.828,1987.229,-3.727,44,38,40,-0.861625,0.490909,0.128882
47536.766,36072.145,1997.664,-1.458,42,35,38,-0.747021,0.479875,0.460086
47536.711,36069.469,2001.487,-0.243,46,36,38,-0.487130,0.815037,0.313718
47537.648,36069.059,2003.904,-0.324,47,42,43,-0.379399,0.873075,0.306262
47539.027,36066.648,2015.889,0.699,48,41,44,-0.248568,0.888595,0.385504
47540.426,36066.004,2020.187,0.219,50,43,44,-0.368226,0.894686,0.252878
47541.027,36064.922,2025.599,0.272,39,34,36,-0.359552,0.917915,0.167791
47540.605,36064.207,2027.524,0.209,38,32,36,-0.451349,0.861941,0.230958
47541.305,36063.988,2030.128,-0.008,45,40,42,-0.408451,0.849515,0.333904
47542.809,36058.770,2041.086,-0.099,50,43,43,-0.534037,0.500555,0.681358
47544.031,36056.156,2043.937,0.026,55,48,48,-0.687954,0.480396,0.544003
47545.883,36053.676,2047.369,0.405,49,43,42,-0.626507,0.376562,0.682415
47545.223,36053.801,2046.769,0.335,52,45,44,-0.684334,0.333227,0.648573
47545.469,36052.746,2047.772,0.502,51,45,45,-0.620791,0.446769,0.644217
47545.867,36052.195,2048.757,0.564,59,51,52,-0.472438,0.492330,0.731036
47535.863,36071.547,1997.017,-1.309,42,36,38,-0.708545,0.549247,0.443048
47538.535,36066.527,2015.704,0.706,38,32,35,-0.189695,0.877893,0.439682
47539.699,36065.199,2021.424,0.097,48,41,43,-0.486781,0.836895,0.250301
47540.035,36064.770,2023.495,0.156,39,34,36,-0.458125,0.880571,0.121310
47539.930,36064.695,2024.116,0.176,44,38,41,-0.451387,0.887402,0.093631
47540.465,36064.766,2025.668,0.253,45,38,41,-0.384385,0.907377,0.170044
47542.031,36061.121,2037.533,-0.066,49,42,42,-0.409265,0.771244,0.487530
47542.645,36061.098,2038.138,-0.113,52,46,46,-0.295091,0.800060,0.522327
47543.004,36060.371,2039.635,-0.129,56,50,50,-0.303591,0.783615,0.542014
47543.703,36056.477,2043.220,0.039,50,43,43,-0.659519,0.449141,0.602750
47543.215,36056.598,2042.572,0.026,47,40,40,-0.677491,0.409145,0.611233
47544.023,36055.707,2044.422,0.078,58,51,51,-0.723856,0.435639,0.535024
47546.137,36051.758,2049.199,0.603,67,58,59,-0.414478,0.385894,0.824193
47546.305,36050.664,2049.720,0.649,66,58,60,-0.407844,0.271391,0.871786
47536.492,36071.184,1998.161,-1.265,66,57,58,-0.661437,0.543624,0.516695
47536.418,36070.777,1998.526,-0.724,65,56,57,-0.666766,0.562636,0.488738
47538.422,36065.867,2016.966,0.404,39,33,35,-0.328403,0.845131,0.421787
47539.227,36065.848,2017.871,0.391,40,35,36,-0.407785,0.860197,0.306224
47539.410,36065.262,2020.768,0.065,53,45,48,-0.505966,0.820443,0.266216
47539.742,36064.625,2025.008,0.190,48,42,45,-0.430470,0.890972,0.144443
47539.758,36064.480,2025.794,0.255,48,42,45,-0.463515,0.862943,0.201204
47541.027,36062.730,2033.286,-0.063,48,42,44,-0.414455,0.849089,0.327528
47542.090,36061.512,2037.055,-0.088,46,39,40,-0.432665,0.789168,0.435906
47541.828,36061.797,2036.441,-0.100,47,41,41,-0.452510,0.786622,0.420072
47541.844,36060.602,2038.563,-0.070,52,45,45,-0.435477,0.754278,0.491349
47542.609,36056.652,2041.783,0.080,46,39,39,-0.653517,0.370381,0.660101
47545.168,36053.211,2047.063,0.428,48,43,42,-0.687818,0.362787,0.628722
47544.621,36052.793,2046.761,0.457,49,42,42,-0.715200,0.404675,0.569848
47545.574,36051.516,2048.884,0.606,60,53,54,-0.545441,0.366341,0.753849
47536.352,36069.754,1999.713,-0.205,42,32,33,-0.607267,0.699427,0.376868
47539.523,36063.273,2029.224,0.082,53,47,50,-0.579049,0.771540,0.263491
47540.742,36062.875,2032.083,-0.050,55,49,51,-0.462115,0.835542,0.297185
47541.227,36060.977,2036.990,-0.051,46,40,40,-0.499772,0.743885,0.443692
47541.367,36060.398,2038.062,-0.000,50,43,42,-0.518095,0.704676,0.484777
47541.895,36059.664,2039.793,-0.049,58,51,52,-0.517387,0.615135,0.594911
47542.418,36058.500,2040.887,-0.063,55,48,48,-0.586989,0.434006,0.683435
47541.891,36058.359,2040.564,-0.039,59,53,53,-0.603203,0.354729,0.714362
47542.344,36057.422,2041.088,0.011,54,47,48,-0.630256,0.325660,0.704786
47543.223,36055.438,2043.295,0.105,48,40,40,-0.643835,0.443159,0.623768
47543.711,36055.117,2044.156,0.118,52,44,44,-0.712621,0.408393,0.570427
47543.539,36054.359,2044.237,0.163,50,43,43,-0.701367,0.358041,0.616353
47544.949,36047.359,2049.854,0.657,52,45,48,-0.521676,0.302858,0.797578
47532.348,36082.191,1988.853,-3.409,43,37,39,-0.923153,0.350547,0.157816
47535.793,36069.570,1999.179,-0.193,46,36,37,-0.600188,0.663717,0.446379
47538.156,36066.570,2015.521,0.739,33,27,29,-0.171862,0.868124,0.465644
47537.996,36066.000,2016.176,0.615,43,36,38,-0.258025,0.832787,0.489784
47539.148,36064.637,2021.777,0.010,50,42,45,-0.583774,0.784014,0.211021
47538.340,36063.621,2022.896,-0.020,34,30,32,-0.643458,0.758309,0.104544
